ID,User ID,Game Level,Player Score,"Player Score Loss 
(Low Quality)",Player Score Loss (Tardiness),AI Score,"AI Score Loss 
(Low Quality)","AI Score Loss 
(Tardiness)",User Strategy Index,User Strategy Description
270bbd8e-4996-4b8f-b1fa-2807d2bb3487,2dbbac82-70a8-45bb-b6c0-44e33450b731,4,63.15%,20.90%,12.13%,68.76%,14.83%,12.36%,101111,
e43556e1-57d3-4894-a9d6-2760848a4915,2dbbac82-70a8-45bb-b6c0-44e33450b731,4,57.53%,23.37%,14.61%,65.17%,20.45%,15.06%,101111,
5f2a6983-c0d0-47f9-a2e7-16b43166a9fd,03c698cd-88f2-4a36-bd27-4028febf3ac8,4,69.44%,22.02%,7.64%,72.58%,12.81%,13.93%,100001,
08f88bc1-e671-4df7-a3db-cff7e6bce69b,2dbbac82-70a8-45bb-b6c0-44e33450b731,4,66.07%,20.90%,11.46%,66.52%,17.75%,14.38%,101000,
b50babd1-f23b-459c-b2ef-7704fe5d9bc6,c785d937-d9a7-42a7-8596-4f41c550d747,3,97.30%,2.02%,0.67%,88.31%,7.64%,5.84%,100100,
541fdb12-876c-4fe6-a46d-c3cf9f493788,03c698cd-88f2-4a36-bd27-4028febf3ac8,5,65.96%,19.21%,13.82%,65.84%,9.44%,25.51%,101000,
98efbb93-b8f6-43c4-a86b-ab013b0e3772,2dbbac82-70a8-45bb-b6c0-44e33450b731,4,65.39%,17.53%,18.20%,64.94%,19.78%,13.93%,101110,
93a48550-e445-40a7-9837-137fed86303f,8c14df6e-defa-43a0-814d-6c434d4f2f57,6,54.16%,21.46%,22.58%,57.30%,23.03%,21.69%,100010,
44a53df7-c04e-4030-b119-99409e6324ed,f4d070b9-80cb-4496-8c05-9a3ac17ce9ae,5,65.96%,15.28%,15.84%,69.10%,7.08%,22.58%,101000,
de524d57-1c92-4e93-b915-4daa4842672f,3452d36a-8ed4-4253-b9db-d8fbeb74638e,1,86.94%,10.56%,2.50%,95.28%,3.89%,0.83%,100010,
22e7342c-4969-4aa3-97ef-e80703a714da,7fce92f1-27c5-40b0-ac14-ed7eca40a99d,1,88.33%,9.17%,0.00%,90.83%,9.17%,0.00%,100010,
96fcde86-39c8-47fc-8517-900f3bfff012,3452d36a-8ed4-4253-b9db-d8fbeb74638e,1,90.28%,8.89%,0.00%,92.22%,7.78%,0.00%,100010,
c2b1eb7a-01b5-4fc1-9827-2bf4d49474c5,5577efd6-f2fe-4d71-88ef-c212713e81e5,5,64.04%,15.39%,20.67%,68.54%,8.65%,21.46%,100100,
1df33ff2-f7d0-40ac-8353-9cdcbc606b62,5eddeedb-9b87-4fac-8db5-9493dd127ef8,1,91.39%,8.61%,0.00%,92.78%,7.22%,0.83%,101000,
b57594ec-4966-4fb2-bb59-a038c2ea478b,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,1,89.44%,10.56%,0.00%,91.94%,6.39%,1.67%,100010,
0358793f-d997-4de0-9c66-f5b16d3b82d2,8c14df6e-defa-43a0-814d-6c434d4f2f57,6,55.51%,22.58%,21.80%,49.55%,24.27%,27.53%,100010,
eaef2c39-4c48-4a61-91a7-f81d74042fe7,c785d937-d9a7-42a7-8596-4f41c550d747,3,96.18%,2.02%,1.80%,87.42%,6.97%,4.94%,100100,
ac96e796-46a5-4365-a93f-ab5e7bca34d2,03c698cd-88f2-4a36-bd27-4028febf3ac8,6,66.18%,21.57%,11.80%,59.21%,19.55%,21.35%,100110,
4aa2e826-c130-425d-8914-a1222808051b,085da21f-4011-4779-ac98-4ed51154c0d5,1,77.50%,11.94%,3.89%,93.06%,6.94%,0.00%,100110,
9824dff2-1f09-4855-9756-681454fcd12d,3452d36a-8ed4-4253-b9db-d8fbeb74638e,1,91.11%,8.89%,0.00%,94.17%,5.83%,0.00%,100010,
f6b97040-cfc2-42d1-81e0-0687790dbab8,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,2,75.56%,20.00%,3.33%,85.28%,11.11%,3.61%,100110,
77ee58cd-f6c2-42df-8e8f-6473c6b0140d,2dbbac82-70a8-45bb-b6c0-44e33450b731,5,65.73%,10.45%,22.36%,69.10%,7.98%,21.12%,100110,
a78abb17-e81e-4c78-a7a3-272b765ea700,085da21f-4011-4779-ac98-4ed51154c0d5,1,87.50%,11.67%,0.83%,88.89%,11.11%,2.78%,100110,
ee046505-8d42-4524-8cfa-d4fe74d93d2c,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,3,78.88%,14.61%,3.37%,84.94%,7.19%,5.39%,100110,
24f0f1a2-8f19-4e28-8781-540c1ad716c5,5eddeedb-9b87-4fac-8db5-9493dd127ef8,2,86.67%,13.33%,0.00%,86.94%,12.22%,0.83%,100100,
39b2299e-b52e-46b4-a1c9-af07d573b95c,03c698cd-88f2-4a36-bd27-4028febf3ac8,1,90.83%,9.17%,0.00%,95.28%,3.06%,1.67%,101110,
0fff2b59-1f21-406f-9568-cb88c863e9f0,085da21f-4011-4779-ac98-4ed51154c0d5,2,71.67%,28.33%,0.00%,88.06%,11.94%,0.00%,100100,
bc573ae1-45d2-4100-83d3-6d7cc5846f3a,5577efd6-f2fe-4d71-88ef-c212713e81e5,6,46.85%,29.66%,25.84%,52.92%,21.01%,24.94%,101000,
09754b6a-2c5e-43af-9269-ceac6ed14e4a,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,4,63.82%,28.76%,5.39%,64.94%,19.78%,14.16%,100100,
2852adf7-1ff8-4cbb-b2da-32e3620cc4eb,7fce92f1-27c5-40b0-ac14-ed7eca40a99d,2,80.28%,13.06%,4.17%,85.83%,12.50%,1.67%,100010,
171fe70a-1797-441a-89a0-913a0b65834f,c785d937-d9a7-42a7-8596-4f41c550d747,4,66.74%,20.45%,5.39%,71.01%,16.63%,10.56%,100100,
8237c7a0-bdb4-413f-be22-ad0afad98820,085da21f-4011-4779-ac98-4ed51154c0d5,3,81.35%,9.66%,7.64%,86.97%,6.52%,4.94%,100010,
5aabc124-f566-4fa4-9c1c-12d9bc5debfd,2dbbac82-70a8-45bb-b6c0-44e33450b731,1,90.56%,6.67%,0.83%,89.72%,10.28%,0.83%,101110,
4d9051df-8da2-4caf-92cb-fd2ba7833beb,8c14df6e-defa-43a0-814d-6c434d4f2f57,6,53.15%,25.06%,25.51%,52.47%,23.71%,27.19%,100010,
f5a3e7e6-a678-4d5b-b8bb-238f86779999,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,4,66.07%,21.12%,10.56%,68.54%,16.85%,12.58%,101000,
71b413ac-8486-4afa-b479-ebedd2f5cdd7,f5901766-c557-4207-87cb-974e588b2351,4,71.69%,21.35%,6.97%,75.28%,13.48%,9.89%,101100,
e326ce0e-8571-4e5e-baed-a9599dd61b39,2dbbac82-70a8-45bb-b6c0-44e33450b731,4,68.54%,12.81%,15.96%,61.80%,20.45%,17.30%,101110,
651a4ab0-3ce1-4e46-bf29-f58856a6ee26,085da21f-4011-4779-ac98-4ed51154c0d5,4,59.55%,35.51%,4.04%,57.53%,26.74%,14.16%,101000,
05e60fc4-b904-458d-afff-6159361712fd,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,5,77.53%,11.46%,11.12%,72.13%,6.85%,20.22%,100010,
810c2e52-9494-42df-b469-489e2d24b9a3,f4d070b9-80cb-4496-8c05-9a3ac17ce9ae,5,75.39%,11.24%,12.02%,75.06%,6.85%,16.07%,101110,
c80595f1-71e0-4b0a-8a62-e2303460d67b,085da21f-4011-4779-ac98-4ed51154c0d5,5,62.58%,27.53%,14.72%,73.03%,6.07%,20.56%,100001,
9c75e006-956d-4a47-bd6d-c223c0e59e08,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,6,56.07%,20.45%,22.47%,53.71%,25.28%,20.56%,100110,
07746a1d-c788-4ba3-b577-1f56857e55b3,c785d937-d9a7-42a7-8596-4f41c550d747,4,82.25%,14.38%,2.92%,71.46%,15.73%,11.01%,100100,
1d421b33-1556-4570-b2ed-1b1a8bd4f97c,be744f83-32d2-4ba9-9e3e-861aadc03391,2,84.72%,15.28%,0.00%,84.17%,11.94%,3.89%,101000,
c62961f2-4df7-4005-8303-ff942e492ce9,2dbbac82-70a8-45bb-b6c0-44e33450b731,5,70.34%,6.07%,22.13%,74.04%,6.74%,18.76%,100001,
7dbd17cc-0e2c-4c30-808f-0aff4b8bf555,f4d070b9-80cb-4496-8c05-9a3ac17ce9ae,6,53.03%,25.51%,21.91%,50.11%,26.40%,27.08%,101110,
c3302808-38fa-4f49-a4e0-b6b6bb2a9ea8,c785d937-d9a7-42a7-8596-4f41c550d747,5,70.67%,9.33%,21.57%,70.67%,7.98%,22.36%,101000,
5d80b6ac-65f7-4b1a-bb32-7d38f4f59aa2,be744f83-32d2-4ba9-9e3e-861aadc03391,1,95.00%,2.50%,0.83%,94.17%,5.83%,0.00%,101000,
68c0bd26-ce25-499c-9421-78404a5b6aa8,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,1,85.83%,14.17%,0.00%,92.78%,6.39%,0.83%,100101,
5b12435b-5d85-474b-a433-79fd223d7235,085da21f-4011-4779-ac98-4ed51154c0d5,6,42.58%,29.44%,30.90%,57.64%,21.35%,22.13%,100001,
bbb1e05c-dcf5-4664-a274-8c23568ad235,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,1,93.89%,6.11%,0.00%,87.22%,11.94%,2.50%,101000,
15ac6fd9-b14c-4cc3-86a0-c12619dbeb25,000a62d8-5e6d-4532-ad99-af8a92a7e7f3,1,88.89%,11.11%,0.00%,93.89%,6.11%,0.83%,100010,
84ec29ba-fb11-462a-a766-ece028bb6a0c,5eddeedb-9b87-4fac-8db5-9493dd127ef8,2,83.61%,14.17%,0.00%,86.11%,13.06%,0.83%,101000,
2cde1ccd-ac19-4ce5-bf56-90e19b1620fd,4c1bc615-6ec8-49b0-b4a6-992dc8348809,1,81.39%,18.61%,0.00%,89.72%,9.17%,1.11%,101110,
a0d06244-86cf-40ed-8135-84f7125aa3a5,5eddeedb-9b87-4fac-8db5-9493dd127ef8,2,87.22%,12.78%,0.00%,88.06%,11.11%,0.83%,101000,
b52c493e-ab16-4dce-9122-50a04dad68a1,c785d937-d9a7-42a7-8596-4f41c550d747,6,61.91%,15.73%,19.10%,54.83%,23.60%,21.24%,100100,
db4e008a-69e8-4527-b417-18d8be1bc73c,8ae71fc7-6727-431b-b039-118c796add80,1,81.11%,13.33%,8.61%,96.94%,3.06%,2.22%,100101,
36fc3fc1-9572-4326-bfb1-66d02e6bfd76,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,2,75.83%,17.22%,2.78%,90.56%,9.44%,0.83%,100100,
efd86a8b-487a-4b38-ad9d-840a211d323d,8ae71fc7-6727-431b-b039-118c796add80,1,87.50%,8.06%,2.50%,95.83%,3.06%,1.11%,101010,
e38a8a41-f764-444f-8899-101f51d1a8b7,000a62d8-5e6d-4532-ad99-af8a92a7e7f3,1,96.39%,3.61%,0.00%,94.17%,5.83%,0.00%,100010,
1f7077a8-5d80-46e2-835e-63f8501841bd,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,2,82.22%,11.94%,5.00%,91.67%,8.33%,0.00%,100010,
f5f6ba63-7b99-4894-8320-306c6ac1043b,f5901766-c557-4207-87cb-974e588b2351,2,90.28%,8.89%,0.83%,91.39%,7.50%,1.11%,101000,
df93e6cf-80f8-490f-865c-48dd26d428f4,da4f53a2-3af0-4e97-bd28-2dd5aed04dc6,5,56.74%,16.74%,28.99%,65.39%,9.55%,24.61%,101000,
07905157-2497-44ad-9737-e8f074d1ffcb,8ae71fc7-6727-431b-b039-118c796add80,1,94.17%,5.83%,0.00%,94.72%,4.44%,1.94%,100110,
2b464c33-c6c2-4a97-be77-b1ecf084b105,000a62d8-5e6d-4532-ad99-af8a92a7e7f3,2,89.44%,6.94%,2.78%,95.83%,4.17%,0.00%,100010,
1990cab2-cb09-4f83-b211-5c72c6f35feb,5eddeedb-9b87-4fac-8db5-9493dd127ef8,2,80.56%,19.44%,0.00%,91.67%,8.33%,0.00%,100100,
6b51df3e-65ec-41ad-9688-e3e342fff16f,8ae71fc7-6727-431b-b039-118c796add80,1,96.67%,3.33%,0.00%,92.22%,7.78%,0.00%,100010,
b79e013c-74f6-4c1b-9f6a-3e9ca6948912,c785d937-d9a7-42a7-8596-4f41c550d747,5,65.28%,12.92%,20.79%,66.63%,6.52%,24.49%,101000,
03099709-33bb-47ee-b5a8-e1451c18fab3,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,1,89.17%,9.17%,0.83%,88.33%,11.67%,0.83%,101000,
5b6914ed-3904-489f-b991-271127b9810e,085da21f-4011-4779-ac98-4ed51154c0d5,1,75.00%,19.72%,2.50%,96.67%,3.33%,0.00%,100010,
db28b204-c1b1-4333-a2f5-400a7cf5a1a4,5eddeedb-9b87-4fac-8db5-9493dd127ef8,2,89.44%,10.56%,0.00%,90.28%,7.78%,2.78%,101000,
e8380e10-0e08-45fe-a91a-7550ce4a66f7,4c1bc615-6ec8-49b0-b4a6-992dc8348809,1,90.83%,9.17%,0.00%,93.06%,6.94%,0.00%,101110,
5e52202c-1de4-4c80-89a7-6c32a395efe1,f5901766-c557-4207-87cb-974e588b2351,2,91.67%,8.33%,0.00%,90.83%,9.17%,0.00%,100001,
91ecbe41-c7d7-44b8-9bd8-f3119e627c11,4c1bc615-6ec8-49b0-b4a6-992dc8348809,2,81.11%,15.83%,1.94%,89.17%,10.83%,0.00%,101110,
6dda8442-dc2f-4ee4-b365-d47cb70085c0,8ae71fc7-6727-431b-b039-118c796add80,2,88.89%,9.44%,0.83%,89.17%,8.33%,2.50%,100010,
03f1c449-d5ff-4a9f-98cb-a1d281e9bb5e,f4d070b9-80cb-4496-8c05-9a3ac17ce9ae,3,89.21%,7.19%,3.60%,85.62%,7.19%,7.19%,101111,
86913d4d-78cb-47f4-b01b-76a93fedb9d2,085da21f-4011-4779-ac98-4ed51154c0d5,1,88.33%,9.44%,0.00%,92.50%,6.67%,2.50%,100010,
de201920-1f3d-4f42-93f8-bfbd6516a1b5,000a62d8-5e6d-4532-ad99-af8a92a7e7f3,2,82.50%,14.17%,1.67%,90.00%,9.17%,0.83%,100010,
007dd396-eae5-4121-9344-2a321083f6a3,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,2,86.11%,10.00%,2.78%,89.44%,10.56%,0.00%,100100,
22ac32f8-863b-4232-a734-04a8bde86be6,4c1bc615-6ec8-49b0-b4a6-992dc8348809,2,84.72%,14.17%,1.11%,84.72%,15.28%,0.00%,100110,
bfce2734-f71a-4ce9-8754-663ce6b25b64,c785d937-d9a7-42a7-8596-4f41c550d747,5,80.56%,4.27%,13.48%,71.12%,8.31%,21.01%,101000,
b1cd12ea-2497-490a-9350-a536e5cabb6b,89d4cd07-0935-4a3a-9f09-c4b5446215d3,5,59.66%,15.28%,24.61%,61.24%,11.24%,25.28%,100100,
f5e1479c-dab0-4ef2-a87e-c837f233d2ac,8ae71fc7-6727-431b-b039-118c796add80,2,85.56%,12.78%,1.67%,85.83%,13.33%,1.67%,101100,
44364efb-151f-4d05-bb80-57302f8d5be9,085da21f-4011-4779-ac98-4ed51154c0d5,1,77.50%,16.11%,6.39%,95.56%,3.61%,0.83%,100010,
a9280ab8-0780-44fc-853c-753db4357708,4c1bc615-6ec8-49b0-b4a6-992dc8348809,3,86.07%,11.91%,0.00%,85.17%,8.54%,3.82%,101110,
2db8515b-a34c-419e-852f-9b2c32d98329,8ae71fc7-6727-431b-b039-118c796add80,2,85.28%,13.89%,0.00%,89.17%,10.83%,0.00%,101100,
2087337b-8ab1-4d90-8fb5-a16776e5ad9b,085da21f-4011-4779-ac98-4ed51154c0d5,1,81.94%,13.61%,5.28%,94.72%,5.28%,0.00%,100010,
417e3de4-824d-496c-8833-2ad6d0eca222,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,2,91.11%,7.22%,0.83%,85.83%,14.17%,0.00%,101000,
0a05849c-f804-473b-9882-2a101bb555f7,8ae71fc7-6727-431b-b039-118c796add80,2,87.50%,10.83%,1.67%,87.22%,12.78%,0.00%,101010,
59c2c954-0b7c-4792-82ec-7ed8e6f8a78d,085da21f-4011-4779-ac98-4ed51154c0d5,1,96.39%,3.61%,0.00%,98.06%,1.11%,0.83%,100010,
a519b46f-3ab1-403b-b68e-e08a767f800a,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,1,93.89%,6.11%,0.00%,93.61%,5.56%,1.67%,101000,
065e253f-f8bc-4314-89f7-2fe3d98fd5b1,4c1bc615-6ec8-49b0-b4a6-992dc8348809,4,75.73%,16.18%,5.62%,69.44%,16.18%,12.13%,101110,
ea932acc-671a-4fce-9bcc-5ba9a1967f11,8ae71fc7-6727-431b-b039-118c796add80,3,88.31%,7.87%,2.02%,83.37%,7.64%,9.44%,101010,
685ed21d-c1de-4f5d-ac28-459fdb859487,085da21f-4011-4779-ac98-4ed51154c0d5,1,92.22%,7.78%,0.00%,93.33%,5.00%,1.67%,100010,
f6fc53d9-a151-4e28-b44a-6fc36b165c93,da4f53a2-3af0-4e97-bd28-2dd5aed04dc6,6,48.31%,23.48%,31.35%,56.74%,22.36%,22.47%,101000,
09fbfc4e-6ac5-488e-81d5-508f1381fe00,f8692315-0df8-4d7c-b3f1-7b1970ab72b3,4,70.79%,16.18%,9.44%,73.93%,13.93%,9.66%,100010,
a9f0099b-0b2b-473b-8b00-461f7546daf6,c785d937-d9a7-42a7-8596-4f41c550d747,6,62.81%,20.79%,15.96%,59.78%,19.21%,23.82%,101111,I WON!!!!! YAY! :) without knowing the comptency level really difficult to play. But thats what happens in a team. So from this i understand that it is critical that tasks must not be assigned to the wrong individuals. it will result in more bad than good.
6a773dca-82cb-44c4-ac7f-e8cec5454470,085da21f-4011-4779-ac98-4ed51154c0d5,1,95.83%,4.17%,0.00%,91.94%,8.06%,0.00%,100010,
47c9870b-5393-46ad-a946-c2cd3a264b44,8ae71fc7-6727-431b-b039-118c796add80,4,65.17%,16.40%,15.73%,67.19%,18.88%,13.26%,101100,
1ffb1055-159f-4cda-80eb-69e206905758,7fce92f1-27c5-40b0-ac14-ed7eca40a99d,1,89.72%,8.06%,2.22%,88.89%,10.28%,2.50%,100100,
ac4ea9a7-e0a6-4a07-a523-9e054a86cf80,4c1bc615-6ec8-49b0-b4a6-992dc8348809,5,70.67%,13.93%,15.28%,68.65%,8.09%,22.25%,101110,
f7915cbb-902a-472d-aa2c-197dc7df44fb,085da21f-4011-4779-ac98-4ed51154c0d5,1,84.17%,12.22%,1.94%,91.11%,8.06%,0.83%,100010,
dfd41cc7-f00d-4253-8ee2-6e9c643557eb,8ae71fc7-6727-431b-b039-118c796add80,4,74.83%,14.83%,6.52%,71.46%,19.78%,8.09%,101010,
821ffa71-00aa-4dbc-a437-94ddf453f923,f4d070b9-80cb-4496-8c05-9a3ac17ce9ae,6,63.82%,22.81%,13.03%,55.39%,20.90%,23.37%,101110,
12d9b188-fa56-47b5-a4af-d76faf7493ad,085da21f-4011-4779-ac98-4ed51154c0d5,1,85.56%,12.22%,0.83%,92.78%,7.22%,1.11%,100010,
a079b32c-b374-4da0-9f28-efccc82eb138,ee292eb3-903e-4d09-8c33-f550bff9397c,2,73.33%,22.50%,0.83%,86.39%,10.83%,2.78%,100010,
6f6b8b13-a397-4d0d-b7fd-252387f33e5b,7fce92f1-27c5-40b0-ac14-ed7eca40a99d,3,77.98%,15.28%,4.72%,85.17%,9.44%,6.74%,101000,
fb872ef5-d09b-4c20-9eef-c59bd04648ea,7fce92f1-27c5-40b0-ac14-ed7eca40a99d,4,61.80%,22.47%,12.13%,70.79%,17.30%,11.46%,100100,
40213fe2-c230-4928-8982-82e397f067af,8ae71fc7-6727-431b-b039-118c796add80,5,65.39%,14.04%,21.12%,72.25%,5.39%,21.69%,101110,
485b8e8e-46af-4aaf-b898-e7eb48f500b1,7fce92f1-27c5-40b0-ac14-ed7eca40a99d,5,67.98%,24.94%,6.52%,68.88%,5.96%,23.15%,100100,
7a871cb5-11b0-4746-9aeb-2f6782e0599d,ee292eb3-903e-4d09-8c33-f550bff9397c,3,75.51%,24.49%,0.00%,86.29%,5.39%,6.29%,101000,
4fc4b713-a153-4501-8ae2-42e4e392974f,085da21f-4011-4779-ac98-4ed51154c0d5,1,93.33%,6.67%,0.00%,93.33%,6.67%,0.00%,100010,
e44936e8-ab84-49ba-8ec2-6883af9e1c8f,8ae71fc7-6727-431b-b039-118c796add80,6,57.53%,23.03%,21.80%,44.38%,23.82%,31.57%,101110,
2e3184b4-b021-49fb-9659-0aa15e14d676,ee292eb3-903e-4d09-8c33-f550bff9397c,4,71.91%,27.42%,0.67%,66.29%,19.78%,11.46%,101000,
45b963e2-094a-4772-b785-aeabb445267d,8ae71fc7-6727-431b-b039-118c796add80,5,78.43%,18.65%,3.26%,72.36%,7.75%,19.44%,101110,
65d56786-85bc-4426-8bf4-198b49a4c8e3,7fce92f1-27c5-40b0-ac14-ed7eca40a99d,6,46.29%,26.18%,25.84%,62.92%,17.98%,23.93%,100100,
efff1282-8077-41a8-a61c-265a42ac9312,ee292eb3-903e-4d09-8c33-f550bff9397c,5,71.01%,26.40%,2.92%,71.12%,8.31%,21.12%,101000,
0e3d3c76-2ded-4cbb-bf1a-de82589a7031,89d4cd07-0935-4a3a-9f09-c4b5446215d3,6,48.76%,26.74%,22.70%,50.22%,25.06%,24.72%,100110,
f5c9f59c-1006-4425-9f4f-8c06d0119053,ee292eb3-903e-4d09-8c33-f550bff9397c,6,65.62%,29.66%,3.60%,41.80%,28.20%,32.02%,101000,
0763accd-f256-4d3e-8c8e-e47e20069af3,c18ac1d7-e00f-42d3-bfad-dcddad312709,1,98.89%,1.11%,0.00%,93.33%,5.83%,0.83%,101110,
f26e0418-937c-4ffc-b938-30c67290c201,c18ac1d7-e00f-42d3-bfad-dcddad312709,1,98.61%,1.39%,0.00%,91.67%,8.33%,0.00%,101110,
aa8b7195-35b6-4e5e-af6c-d38c86e75d1d,c18ac1d7-e00f-42d3-bfad-dcddad312709,1,96.67%,3.33%,0.00%,95.28%,4.72%,0.00%,101110,
82b29db4-8907-43a4-9684-09d83b56817d,2dbbac82-70a8-45bb-b6c0-44e33450b731,5,65.96%,4.27%,28.88%,67.98%,6.18%,24.04%,100100,
a8f3728c-1797-4a31-993f-40249e41ceea,2dbbac82-70a8-45bb-b6c0-44e33450b731,5,74.49%,3.82%,19.78%,72.36%,8.76%,18.20%,101110,
fdc2c655-187e-4ca7-9e56-ab8fdb3a9cd0,2dbbac82-70a8-45bb-b6c0-44e33450b731,6,55.84%,18.09%,24.61%,52.13%,24.16%,25.06%,101110,
793411b4-9983-4bb3-981b-2aba9306890c,4c1bc615-6ec8-49b0-b4a6-992dc8348809,6,57.30%,24.94%,17.87%,53.03%,23.93%,23.93%,101110,
c0ee81a5-18f9-452c-8d59-f95e5dbdb9de,066072ef-9ed3-4384-852c-cebbd7193449,1,74.44%,25.56%,0.00%,91.94%,7.22%,0.83%,100010,
297b4579-72b5-4e42-b41e-9e3c607f2d23,4c1bc615-6ec8-49b0-b4a6-992dc8348809,6,57.53%,24.94%,16.52%,56.85%,21.35%,23.71%,101110,
d4f5b64e-ae0d-43da-b6d3-ca945b8f7470,066072ef-9ed3-4384-852c-cebbd7193449,1,90.28%,7.78%,0.00%,95.00%,5.00%,0.00%,100010,
51ae5200-5a39-4764-bef0-326327350d7d,4c1bc615-6ec8-49b0-b4a6-992dc8348809,3,84.72%,9.89%,4.72%,81.35%,6.97%,9.66%,101110,
9852d714-bb0c-4a03-942f-ebd1086dba24,066072ef-9ed3-4384-852c-cebbd7193449,1,85.28%,14.72%,0.00%,91.39%,7.78%,2.50%,100010,
60c64b67-560f-4a20-a94e-a41730fd7482,066072ef-9ed3-4384-852c-cebbd7193449,1,88.61%,11.39%,0.00%,96.39%,3.61%,0.00%,100010,
381c216f-42a2-48d8-ac1b-09630172da06,4c1bc615-6ec8-49b0-b4a6-992dc8348809,2,85.83%,10.28%,1.94%,83.06%,12.78%,4.17%,100110,
8bf7c0b6-5cb9-42cb-ad6d-10ce3ca6178d,4c1bc615-6ec8-49b0-b4a6-992dc8348809,1,97.78%,2.22%,0.00%,95.28%,4.72%,0.00%,100110,
544b9e7c-b82d-4f98-8d34-0da0e5dce1d0,066072ef-9ed3-4384-852c-cebbd7193449,1,99.17%,0.83%,0.00%,97.22%,2.78%,0.00%,100010,
8f1eaacf-70f0-46d4-a7a5-7154623a9b10,4c1bc615-6ec8-49b0-b4a6-992dc8348809,2,90.28%,5.56%,1.94%,92.78%,6.11%,1.11%,100110,
00638c1b-614a-4b44-82a1-cbac0390f70b,066072ef-9ed3-4384-852c-cebbd7193449,2,92.50%,7.50%,0.00%,89.17%,10.83%,0.00%,100010,
d811fe00-59c7-4bea-81df-6b2638c2cf44,2d92e8eb-ff98-43e2-b4f3-cf747c885ea8,1,71.67%,28.33%,0.00%,90.56%,9.44%,1.11%,100110,
a9f500c7-f4f3-4d39-8441-a25f200dad2d,2d92e8eb-ff98-43e2-b4f3-cf747c885ea8,2,86.94%,11.39%,0.00%,87.22%,12.78%,0.00%,101010,
01681ee8-0b7e-48a1-90ab-1ad3f4b7039d,2d92e8eb-ff98-43e2-b4f3-cf747c885ea8,3,75.51%,11.91%,8.99%,83.60%,7.42%,8.99%,101010,
bbd654a3-e3b3-46d1-8654-1ff4f39556c7,2d92e8eb-ff98-43e2-b4f3-cf747c885ea8,4,62.70%,22.02%,15.06%,72.81%,10.79%,12.13%,110000,"I dont understand why some rounds it says more competent employee has higher processing capacity, sometimes it says less capacity. Totally insane"
8303ef5d-2d1e-44a7-b031-dd66df83c4c5,2d92e8eb-ff98-43e2-b4f3-cf747c885ea8,5,78.65%,10.90%,8.65%,72.13%,5.96%,19.89%,101010,
0921830b-9dbb-4ece-9c1c-45c09337ff6b,2d92e8eb-ff98-43e2-b4f3-cf747c885ea8,6,38.99%,28.54%,32.70%,48.76%,25.28%,28.65%,110000,Went crazy with this game. totally useless
86a094ba-377a-4a14-a854-e02b0a5525ea,8c14df6e-defa-43a0-814d-6c434d4f2f57,6,50.67%,26.52%,21.57%,49.21%,24.61%,28.20%,100010,
3b129051-c445-4140-abe2-eab9315fc3da,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,1,89.17%,10.83%,0.00%,95.00%,4.17%,0.83%,101110,
8bddfdd4-ca10-4724-80c4-178729953378,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,2,81.67%,15.83%,2.50%,87.78%,10.56%,1.67%,101111,
fbd2b724-d139-470c-b742-65515c89e1ba,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,3,87.19%,9.89%,2.02%,87.19%,7.42%,6.07%,101011,
fc4c0632-f7c7-47e2-b94b-2c23cfa5efa6,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,4,74.61%,22.25%,2.47%,65.84%,20.22%,11.46%,101111,
e8b85002-c8a8-443e-b644-3189615e3996,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,5,78.31%,15.84%,5.62%,71.91%,8.09%,21.01%,101010,
a60f95e7-b1d9-4cb9-bc08-c164ee6972f6,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,6,55.39%,26.52%,18.09%,54.16%,22.36%,24.49%,101111,
2ffa30af-0cec-4357-8d12-49b24dc53112,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,1,90.83%,8.33%,0.00%,90.28%,8.89%,0.83%,100010,
55fc8d99-f994-4c1e-a534-b30cf843cfc1,a2abec9b-1df4-43f8-af7c-581dd72f9a6c,1,95.28%,4.72%,0.00%,92.22%,7.78%,0.00%,101010,
